,elev,lat,lon,resolution
152,1174.847534179688,-6.12962635,36.98423020000001,152.7032318115234
153,1268.502807617188,-3.36690118,32.23969163,152.7032318115234
154,1197.184204101562,-1.21680448,31.62715349,152.7032318115234
155,1100.709228515625,-3.69931833,33.92608597,152.7032318115234
156,1216.891479492188,-3.24751324,33.4478015,152.7032318115234
157,1315.925170898438,-1.28454595,31.80724315,152.7032318115234
158,1240.075073242188,-8.82142407,33.23896133,152.7032318115234
159,1240.398315429688,-3.7849058,33.12878044,152.7032318115234
160,1200.2099609375,-2.67942163,33.60788087,152.7032318115234
161,1186.512939453125,-3.59574863,33.5328196,152.7032318115234
162,1261.576538085938,-8.83605681,33.24316217,152.7032318115234
163,1177.820068359375,-3.86294405,33.05290406,152.7032318115234
164,1167.67041015625,-7.87280492,32.48621516,152.7032318115234
165,1098.587280273438,-8.68427697,34.46501624,152.7032318115234
166,2349.3271484375,-8.98619944,33.6605602,152.7032318115234
167,2355.443115234375,-8.99872192,33.66509152,152.7032318115234
168,1578.983642578125,-9.15684326,33.83080117,152.7032318115234
169,1194.800048828125,-6.84217298,33.25824958,152.7032318115234
170,1153.319702148438,-8.85924383,34.03537789,152.7032318115234
171,1161.694946289062,-2.81886868,31.75690383,152.7032318115234
172,1067.621826171875,-8.1386234,34.85735486,152.7032318115234
173,1351.2041015625,-5.99319228,36.69688079,152.7032318115234
174,747.6568603515625,-9.31479104,33.90449057,152.7032318115234
175,1114.501220703125,-3.87439647,33.26558713,152.7032318115234
176,1348.782958984375,-3.17637233,34.30392413,152.7032318115234
177,1167.80419921875,-4.10007773,32.89848608,152.7032318115234
178,1472.169677734375,-8.91545457,33.09696393,152.7032318115234
179,1215.702758789062,-3.23459106,33.13340374,152.7032318115234
180,993.041015625,-6.06749222,35.52795009,152.7032318115234
181,1167.01318359375,-6.37243735,36.55646735,152.7032318115234
182,1157.0,-3.54440659,33.45195532,152.7032318115234
183,898.8584594726562,-6.14614159,36.1945552,152.7032318115234
184,1227.013061523438,-3.15937362,33.32829159,152.7032318115234
185,1194.693237304688,-4.21969903,32.88778684,152.7032318115234
186,1280.539306640625,-8.93950556,33.19362237,152.7032318115234
187,1198.02880859375,-8.82302461,33.84952070000001,152.7032318115234
188,1071.011596679688,-3.87833847,33.52206697,152.7032318115234
189,1219.541381835938,-4.21637305,33.24683363,152.7032318115234
190,1154.905395507812,-2.34388649,32.48102458,152.7032318115234
191,1194.78759765625,-2.45428074,32.20144687,152.7032318115234
192,1315.093017578125,-3.09536601,34.08777811,152.7032318115234
193,1311.779663085938,-1.28284016,31.83004879,152.7032318115234
194,1204.012084960938,-3.85306228,32.26134425,152.7032318115234
195,1244.335571289062,-4.51556434,35.79284444,152.7032318115234
196,499.0184936523438,-9.44325017,33.94732577,152.7032318115234
197,1037.669921875,-6.38347804,35.89378179,152.7032318115234
198,1567.192749023438,-7.03154219,36.49807768,152.7032318115234
199,1210.599487304688,-4.25968622,32.77056167,152.7032318115234
200,1155.7001953125,-3.91752002,33.05168302,152.7032318115234
201,1220.97900390625,-2.83350351,33.52741962,152.7032318115234
202,1176.571166992188,-4.26373615,33.61860112,152.7032318115234
203,1442.801025390625,-8.87988853,32.31003605,152.7032318115234
204,1365.012817382812,-1.33369854,31.75404436,152.7032318115234
205,1182.805419921875,-3.86590618,33.19288483,152.7032318115234
206,1651.7958984375,-1.36886109,30.7932219,152.7032318115234
207,1180.012939453125,-3.44214478,33.81524867,152.7032318115234
208,1185.84765625,-3.82546752,32.73128806,152.7032318115234
209,1233.757934570312,-4.60465381,35.8033711,152.7032318115234
210,1196.783935546875,-4.56498639,35.80132553,152.7032318115234
211,1222.462036132812,-3.44166124,31.89493405,152.7032318115234
212,1169.817504882812,-8.85496293,34.01613266,152.7032318115234
213,1204.001220703125,-3.74702273,33.25045393,152.7032318115234
214,1365.111938476562,-2.9958472,34.25644023,152.7032318115234
215,1154.042602539062,-1.38578104,31.50434571,152.7032318115234
216,1358.631958007812,-3.15696421,34.32154177,152.7032318115234
217,1167.922973632812,-2.53075133,31.69514651,152.7032318115234
218,1170.983520507812,-3.602410700000001,33.53642426,152.7032318115234
219,1199.3623046875,-3.63898301,32.45293726,152.7032318115234
220,1178.68603515625,-3.45445766,33.51813022,152.7032318115234
221,1743.853393554688,-9.22787315,33.11236992,152.7032318115234
222,1333.103393554688,-3.18222311,34.18813213,152.7032318115234
223,1201.983154296875,-3.73395582,32.6482678,152.7032318115234
224,1207.390625,-4.12138622,32.70635561,152.7032318115234
225,951.7791748046875,-6.69601536,35.58055715,152.7032318115234
226,1247.978393554688,-1.56028832,31.17302557,152.7032318115234
227,1333.978759765625,-9.425702099999999,33.07333157,152.7032318115234
228,1193.23388671875,-4.87377259,32.8356512,152.7032318115234
229,1669.345947265625,-1.34052484,30.92891601,152.7032318115234
230,1290.302978515625,-3.28117787,34.03356563,152.7032318115234
231,1222.17919921875,-2.682506,32.98957441,152.7032318115234
232,1176.39453125,-1.54851555,31.51247434,152.7032318115234
233,1093.23876953125,-8.7387419,34.36963401,152.7032318115234
234,1225.876220703125,-2.75755562,33.15133011,152.7032318115234
235,1078.433227539062,-6.13539848,35.93791175,152.7032318115234
236,1323.033325195312,-5.41738797,35.61637401,152.7032318115234
237,1356.518920898438,-3.1860387,34.30308178,152.7032318115234
238,874.369873046875,-6.71901889,36.18107383,152.7032318115234
239,1103.656127929688,-3.95792936,33.14853021,152.7032318115234
240,1537.178588867188,-8.855927900000001,33.63814585,152.7032318115234
241,1183.940673828125,-3.61719497,32.27095277,152.7032318115234
242,1083.138305664062,-6.34066834,35.90378268,152.7032318115234
243,1486.8759765625,-2.8228908,30.54632052,152.7032318115234
244,1206.043701171875,-2.41384324,32.09379477,152.7032318115234
245,1070.00634765625,-6.10249415,37.00545481,152.7032318115234
246,1174.009399414062,-2.98448801,33.1790604,152.7032318115234
247,839.6141357421875,-6.66497194,36.12258117,152.7032318115234
248,277.1642456054688,-4.82401867,38.81174638,152.7032318115234
249,1344.450439453125,-1.27761822,30.68720619,152.7032318115234
250,1149.177612304688,-2.51383403,33.24674871,152.7032318115234
251,892.1934814453125,-6.49962016,36.20103241,152.7032318115234
252,1047.773315429688,-8.64740104,34.29404859,152.7032318115234
253,1186.401123046875,-3.50432673,33.38198314,152.7032318115234
254,1301.599365234375,-2.99555121,31.41362444,152.7032318115234
255,1298.797119140625,-3.36975122,32.26183402,152.7032318115234
256,1228.949584960938,-4.54231254,35.77770870000001,152.7032318115234
257,1259.855712890625,-9.32934787,33.65384309,152.7032318115234
258,1206.480346679688,-5.25054438,32.93467455,152.7032318115234
259,1154.680053710938,-2.40172923,32.32559467,152.7032318115234
260,1186.0634765625,-1.52202654,31.56852941,152.7032318115234
261,1550.817016601562,-1.78404463,31.54923004,152.7032318115234
262,1247.252807617188,-3.06488685,33.0210039,152.7032318115234
263,1224.139526367188,-1.72457661,31.64833142,152.7032318115234
264,1331.104858398438,-1.81716686,31.60661499,152.7032318115234
265,1371.977172851562,-2.50518856,30.56042442,152.7032318115234
266,1237.8779296875,-3.43334639,32.3882981,152.7032318115234
267,1122.0,-3.69469217,34.43412028,152.7032318115234
268,1162.175048828125,-4.09027976,32.89593321,152.7032318115234
269,1050.739990234375,-3.93596204,34.3130908,152.7032318115234
270,844.7596435546875,-6.57612953,36.52639035,152.7032318115234
271,1280.387573242188,-3.28630723,32.37269104,152.7032318115234
272,1239.166625976562,-1.47901325,31.37971801,152.7032318115234
273,1215.24609375,-6.83332235,33.36204256,152.7032318115234
274,1197.293334960938,-1.60730098,31.41278596,152.7032318115234
275,757.3995361328125,-6.24775678,37.16345991,152.7032318115234
276,1211.760864257812,-4.26321777,32.79728977,152.7032318115234
277,1460.245239257812,-9.26490615,33.80820365,152.7032318115234
278,1188.742309570312,-2.73058818,32.93560733,152.7032318115234
279,1157.0,-3.38385319,32.92664058,152.7032318115234
280,1130.344360351562,-8.71364972,33.65740754,152.7032318115234
281,1542.474975585938,-1.79755891,31.54565218,152.7032318115234
282,1522.470947265625,-9.17121546,32.86485927,152.7032318115234
283,1176.16650390625,-2.5235996,33.55167374,152.7032318115234
284,1216.033569335938,-3.80525256,32.42233573,152.7032318115234
285,1857.279663085938,-9.07696728,33.56612386,152.7032318115234
286,1234.765991210938,-3.09913295,31.04039338,152.7032318115234
287,1209.276611328125,-3.80317808,33.07124893,152.7032318115234
288,1285.475952148438,-3.22196269,33.59875806,152.7032318115234
289,1238.925537109375,-2.96690911,33.34648408,152.7032318115234
290,1322.739379882812,-9.10263864,32.76956657,152.7032318115234
291,968.4632568359375,-6.03050007,36.32262329,152.7032318115234
292,1282.01904296875,-9.09321176,32.74417171,152.7032318115234
293,1246.329833984375,-1.4610387,31.18131668,152.7032318115234
294,1245.94482421875,-3.54821462,31.97383145,152.7032318115234
295,559.1194458007812,-6.34852145,37.28293669,152.7032318115234
296,504.3293151855469,-9.59141452,33.85391373,152.7032318115234
297,1492.92138671875,-1.75251983,31.15676686,152.7032318115234
298,1231.426879882812,-3.30595024,33.59105389,152.7032318115234
299,1394.9326171875,-5.9501675,36.68994849,152.7032318115234
300,1597.87158203125,-4.62535954,35.7728937,152.7032318115234
301,552.0645751953125,-9.40238092,33.92802621,152.7032318115234
302,1429.317504882812,-8.96403472,33.33622517,152.7032318115234
303,1129.0,-4.04968477,33.21009759,152.7032318115234
304,1209.673217773438,-3.90063613,32.37488694,152.7032318115234
305,493.6347961425781,-9.45085004,33.95147444,152.7032318115234
306,1229.053588867188,-3.97850936,32.52331056,152.7032318115234
307,798.4415283203125,-9.28853174,33.90648512,152.7032318115234
308,852.4909057617188,-8.45718989,33.01044865,152.7032318115234
309,926.67138671875,-6.50056261,35.37394148,152.7032318115234
310,1263.458862304688,-3.28153625,32.37010024,152.7032318115234
311,1222.94873046875,-3.50042849,31.94132704,152.7032318115234
312,1352.384399414062,-8.42619281,33.44539334,152.7032318115234
313,1164.776489257812,-2.4380498,32.14169344,152.7032318115234
314,1178.108032226562,-3.24447423,32.51143483,152.7032318115234
315,1181.9150390625,-4.53717049,35.80843853,152.7032318115234
316,1156.11865234375,-1.25182654,31.42618596,152.7032318115234
317,1370.9658203125,-3.14687286,34.33758703,152.7032318115234
318,1175.269287109375,-2.46422032,31.77895223,152.7032318115234
319,1145.067138671875,-5.79626347,32.88212622,152.7032318115234
320,517.10888671875,-9.45782098,34.00349791,152.7032318115234
321,1059.0,-8.5825774,34.47418926,152.7032318115234
322,1742.44189453125,-2.53530178,30.57137878,152.7032318115234
323,1257.052734375,-4.29289629,32.97478961,152.7032318115234
324,1520.096313476562,-2.81423432,30.45466937,152.7032318115234
325,1136.0,-5.81173472,35.79752145,152.7032318115234
326,1462.986083984375,-1.77016599,31.60305482,152.7032318115234
327,1471.473388671875,-1.84089912,31.55720281,152.7032318115234
328,1415.874267578125,-8.98814978,32.78179076,152.7032318115234
329,833.4091186523438,-6.27912483,36.32783871,152.7032318115234
330,1152.505981445312,-2.47866158,33.15662457,152.7032318115234
331,1179.682006835938,-2.80045839,33.15450332,152.7032318115234
332,1265.151611328125,-4.57527833,33.46100674,152.7032318115234
333,489.5871276855469,-9.532079800000002,33.84789181,152.7032318115234
334,1240.600219726562,-2.85764234,33.48193373,152.7032318115234
335,1298.573608398438,-2.78513942,31.53679211,152.7032318115234
336,1158.420043945312,-2.41536377,31.73254996,152.7032318115234
337,1197.094116210938,-3.18220007,33.30292914,152.7032318115234
338,1308.0,-3.09955825,34.05614328,152.7032318115234
339,1250.713012695312,-2.65081407,33.34608706,152.7032318115234
340,1264.074340820312,-4.847675499999999,36.04960648,152.7032318115234
341,1351.044311523438,-2.7942537,31.46780452,152.7032318115234
342,1342.664306640625,-9.17126708,33.53389261,152.7032318115234
343,1491.813232421875,-1.67668655,31.56747238,152.7032318115234
344,1227.899658203125,-4.85736774,32.95059257,152.7032318115234
345,1219.234741210938,-2.80907675,31.68666434,152.7032318115234
346,1165.691040039062,-8.7617393,33.64240883,152.7032318115234
347,1256.043090820312,-2.54592077,32.96359356,152.7032318115234
348,1293.352783203125,-3.38106654,32.16891271,152.7032318115234
349,1194.0,-3.08537978,33.30755142,152.7032318115234
350,1198.120239257812,-3.23431011,32.45009748,152.7032318115234
351,884.2617797851562,-6.22397625,36.34938644,152.7032318115234
352,1233.099853515625,-3.43329832,32.400056,152.7032318115234
353,1453.342163085938,-1.43992385,30.86352311,152.7032318115234
354,1488.9921875,-8.88246787,33.33982183,152.7032318115234
355,1311.339721679688,-1.82960898,31.59665847,152.7032318115234
356,279.3798828125,-4.82469564,38.81147239,152.7032318115234
357,1290.689819335938,-4.83138564,33.02165386,152.7032318115234
358,1218.392578125,-1.21642255,31.81621197,152.7032318115234
359,1213.47509765625,-3.34641652,32.0250299,152.7032318115234
360,1142.718383789062,-2.42508021,31.75510651,152.7032318115234
361,1462.379638671875,-8.84456005,32.71194283,152.7032318115234
362,1313.8310546875,-1.54702151,30.87655918,152.7032318115234
363,1128.836303710938,-3.65297166,33.47109194,152.7032318115234
364,1123.632080078125,-3.84543677,33.31256142,152.7032318115234
365,1230.574340820312,-4.86648858,32.97594506,152.7032318115234
366,1261.589599609375,-3.26983665,32.41204522,152.7032318115234
367,1149.435424804688,-2.64259728,32.96089039,152.7032318115234
368,1144.525390625,-3.57351204,33.79651467,152.7032318115234
369,1347.957885742188,-9.17616851,33.54280265,152.7032318115234
370,1166.167114257812,-2.90068809,32.74275693,152.7032318115234
371,1218.762817382812,-2.7512896,33.19276272,152.7032318115234
372,1924.611083984375,-8.93730289,33.53870498,152.7032318115234
373,803.9321899414062,-6.6907959,36.08978232,152.7032318115234
374,272.25146484375,-4.82717015,38.81121679,152.7032318115234
375,1139.017822265625,-9.34544681,33.62345704,152.7032318115234
376,1256.26123046875,-4.91800442,32.9754289,152.7032318115234
377,1288.609619140625,-8.69018463,32.62838842,152.7032318115234
378,1202.863891601562,-4.39732604,32.51050551,152.7032318115234
379,1544.408569335938,-2.45589926,30.81384286,152.7032318115234
380,490.2136840820312,-9.61976273,33.90563008,152.7032318115234
381,1192.0,-3.45161795,32.0875088,152.7032318115234
382,1157.222534179688,-5.94872827,36.44971165,152.7032318115234
383,1201.902954101562,-8.82834831,33.86434384,152.7032318115234
384,1211.081298828125,-2.56849749,32.6908744,152.7032318115234
385,1112.05712890625,-8.76942692,34.37276786,152.7032318115234
386,1232.895141601562,-3.66336113,33.21999498,152.7032318115234
387,1164.436157226562,-3.60644526,32.11782702,152.7032318115234
388,1246.196411132812,-2.56191429,33.0667994,152.7032318115234
389,1249.048950195312,-3.23259007,33.52877101,152.7032318115234
390,1346.922119140625,-2.41392966,30.7788824,152.7032318115234
391,1161.6865234375,-6.08734105,35.59909399,152.7032318115234
392,1198.88427734375,-3.31813257,32.4840343,152.7032318115234
393,1176.161254882812,-3.47524913,32.29349634,152.7032318115234
394,491.7626953125,-9.48559469,33.92240722,152.7032318115234
395,1411.867797851562,-9.13686032,32.79325317,152.7032318115234
396,1189.79931640625,-6.14039791,36.98204213,152.7032318115234
397,1511.351928710938,-1.61934485,31.6157464,152.7032318115234
398,1331.8994140625,-3.10992847,33.64427624,152.7032318115234
399,1247.02294921875,-8.95180265,33.23190967,152.7032318115234
400,1205.822021484375,-6.05197256,36.58103974,152.7032318115234
401,1515.84033203125,-2.85043383,30.53731541,152.7032318115234
402,1230.32275390625,-2.68187781,32.99146079,152.7032318115234
403,1238.4580078125,-2.79466512,33.37569753,152.7032318115234
404,1365.626953125,-7.91176132,33.32259859,152.7032318115234
405,1340.977905273438,-1.20693312,30.60093967,152.7032318115234
406,241.6909637451172,-4.85687702,38.79882405,152.7032318115234
407,1238.185424804688,-9.26965795,33.56067324,152.7032318115234
408,1178.290283203125,-3.43773304,33.51799356,152.7032318115234
409,1340.187133789062,-2.77271085,31.31763606,152.7032318115234
410,1194.5283203125,-5.23615297,33.01702535,152.7032318115234
411,1297.46923828125,-3.0631815,33.68305952,152.7032318115234
412,1114.5859375,-6.08478229,35.90916425,152.7032318115234
413,1161.961791992188,-6.26317208,36.64789962,152.7032318115234
414,1198.861572265625,-3.85059748,33.08248419,152.7032318115234
415,1180.515747070312,-3.61622935,33.35718936,152.7032318115234
416,1127.195068359375,-4.01648793,33.3578108,152.7032318115234
417,1260.54833984375,-2.68075027,32.69070686,152.7032318115234
418,1607.82568359375,-2.51309608,30.51318212,152.7032318115234
419,1531.064208984375,-8.79854976,32.92335349,152.7032318115234
420,1328.669311523438,-1.50313819,30.88305945,152.7032318115234
421,1069.409790039062,-8.67273807,33.8603793,152.7032318115234
422,1351.192749023438,-9.35789375,33.03858006,152.7032318115234
423,839.69873046875,-6.28755861,36.33159542,152.7032318115234
424,1282.129272460938,-3.81507359,32.56693522,152.7032318115234
425,905.0031127929688,-6.15509141,36.34203584,152.7032318115234
426,1399.268432617188,-2.70927157,30.59335173,152.7032318115234
427,1156.451904296875,-2.57217327,32.90317764,152.7032318115234
428,993.813232421875,-6.56928206,35.51352768,152.7032318115234
429,1283.46533203125,-9.4854776,33.2888877,152.7032318115234
430,1154.736083984375,-6.25282121,36.64750504,152.7032318115234
431,1256.550659179688,-3.1783636,31.35387362,152.7032318115234
432,1165.495727539062,-1.59719272,31.52075955,152.7032318115234
433,1370.569091796875,-1.634489,30.94226074,152.7032318115234
434,1616.757690429688,-9.12956325,33.80563731,152.7032318115234
435,1500.335815429688,-2.77758751,30.49167984,152.7032318115234
436,1129.511474609375,-4.44467027,32.20952593,152.7032318115234
437,1160.275024414062,-5.89453583,33.00859108,152.7032318115234
438,1147.258422851562,-2.39493952,32.0621395,152.7032318115234
439,1326.93603515625,-8.91488999,32.68580228,152.7032318115234
440,1168.911376953125,-3.51656793,33.804408,152.7032318115234
441,1340.181274414062,-8.57769912,33.34589323,152.7032318115234
442,1437.84765625,-8.93715028,33.15621801,152.7032318115234
443,1430.966674804688,-1.73409742,31.11566327,152.7032318115234
444,1259.881958007812,-2.66484683,31.51604465,152.7032318115234
445,1152.93359375,-1.40150264,31.75250265,152.7032318115234
446,1189.002197265625,-3.47541856,32.0844606,152.7032318115234
447,979.164306640625,-9.29376218,33.86133212,152.7032318115234
448,1178.318359375,-3.80950198,32.73983514,152.7032318115234
449,1492.428588867188,-2.63437416,30.45483915,152.7032318115234
450,1294.211059570312,-3.35612428,32.28129226,152.7032318115234
451,1138.459594726562,-5.34521181,35.78212345,152.7032318115234
